sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO70991,VE-C304-S,17424,20131117,20131124,20131129,64,1,64
SO70992,BK-M68B-46,13247,20131117,20131124,20131129,2295,1,2295
SO70992,FE-6654,13247,20131117,20131124,20131129,22,1,22
SO70992,LJ-0192-S,13247,20131117,20131124,20131129,50,1,50
SO70993,BK-M68S-46,16969,20131117,20131124,20131129,2320,1,2320
SO70993,RA-H123,16969,20131117,20131124,20131129,120,1,120
SO70994,BK-M68B-38,16981,20131117,20131124,20131129,2295,1,2295
SO70994,WB-H098,16981,20131117,20131124,20131129,5,1,5
SO70994,BC-M005,16981,20131117,20131124,20131129,10,1,10
SO70994,CL-9009,16981,20131117,20131124,20131129,8,1,8
SO70995,BK-M68B-42,18971,20131117,20131124,20131129,2295,1,2295
SO70995,FE-6654,18971,20131117,20131124,20131129,22,1,22
SO70995,HL-U509-R,18971,20131117,20131124,20131129,35,1,35
SO70996,BK-M68S-46,17140,20131117,20131124,20131129,2320,1,2320
SO70997,BK-T79U-50,18135,20131117,20131124,20131129,2384,1,2384
SO70997,WB-H098,18135,20131117,20131124,20131129,5,1,5
SO70997,BC-R205,18135,20131117,20131124,20131129,9,1,9
SO70998,BK-T79U-60,12307,20131117,20131124,20131129,2384,1,2384
SO70999,BK-R79Y-44,22910,20131117,20131124,20131129,1701,1,1701
SO71000,BK-R64Y-44,26443,20131117,20131124,20131129,1120,1,1120
SO71000,HL-U509,26443,20131117,20131124,20131129,35,1,35
SO71001,BK-R19B-48,25716,20131117,20131124,20131129,540,1,540
SO71001,VE-C304-M,25716,20131117,20131124,20131129,64,1,64
SO71002,BK-R19B-58,25926,20131117,20131124,20131129,540,1,540
SO71002,BC-R205,25926,20131117,20131124,20131129,9,1,9
SO71002,WB-H098,25926,20131117,20131124,20131129,5,1,5
SO71002,HY-1023-70,25926,20131117,20131124,20131129,55,1,55
SO71003,BK-M68B-46,15753,20131117,20131124,20131129,2295,1,2295
SO71003,HY-1023-70,15753,20131117,20131124,20131129,55,1,55
SO71004,BK-T44U-46,26050,20131117,20131124,20131129,1215,1,1215
SO71004,HL-U509-R,26050,20131117,20131124,20131129,35,1,35
SO71005,BK-T18U-58,24666,20131117,20131124,20131129,742,1,742
SO71005,LJ-0192-S,24666,20131117,20131124,20131129,50,1,50
SO71006,BK-T79U-46,24828,20131117,20131124,20131129,2384,1,2384
SO71006,HL-U509,24828,20131117,20131124,20131129,35,1,35
SO71007,BK-T79Y-60,24958,20131117,20131124,20131129,2384,1,2384
SO71008,BK-R19B-58,23715,20131117,20131124,20131129,540,1,540
SO71009,BK-R19B-58,23724,20131117,20131124,20131129,540,1,540
SO71009,BC-R205,23724,20131117,20131124,20131129,9,1,9
SO71009,WB-H098,23724,20131117,20131124,20131129,5,1,5
SO71009,HL-U509-R,23724,20131117,20131124,20131129,35,1,35
SO71010,BK-R19B-44,23821,20131117,20131124,20131129,540,1,540
SO71010,WB-H098,23821,20131117,20131124,20131129,5,1,5
SO71010,BC-R205,23821,20131117,20131124,20131129,9,1,9
SO71010,HL-U509-B,23821,20131117,20131124,20131129,35,1,35
SO71010,LJ-0192-L,23821,20131117,20131124,20131129,50,1,50
SO71011,BK-R19B-44,23837,20131117,20131124,20131129,540,1,540
SO71011,HL-U509,23837,20131117,20131124,20131129,35,1,35
SO71012,BK-R19B-48,23853,20131117,20131124,20131129,540,1,540
SO71012,WB-H098,23853,20131117,20131124,20131129,5,1,5
SO71012,BC-R205,23853,20131117,20131124,20131129,9,1,9
SO71012,HL-U509-R,23853,20131117,20131124,20131129,35,1,35
SO71013,BK-R79Y-44,18762,20131117,20131124,20131129,1701,1,1701
SO71013,TI-R628,18762,20131117,20131124,20131129,25,1,25
SO71013,TT-R982,18762,20131117,20131124,20131129,4,1,4
SO71013,HL-U509,18762,20131117,20131124,20131129,35,1,35
SO71014,BK-R79Y-48,18596,20131117,20131124,20131129,1701,1,1701
SO71014,LJ-0192-L,18596,20131117,20131124,20131129,50,1,50
SO71014,GL-H102-L,18596,20131117,20131124,20131129,24,1,24
SO71015,BK-R64Y-40,25500,20131117,20131124,20131129,1120,1,1120
SO71015,LJ-0192-X,25500,20131117,20131124,20131129,50,1,50
SO71016,BK-R19B-52,13406,20131117,20131124,20131129,540,1,540
SO71016,HL-U509,13406,20131117,20131124,20131129,35,1,35
SO71017,BK-R19B-44,25459,20131117,20131124,20131129,540,1,540
SO71017,WB-H098,25459,20131117,20131124,20131129,5,1,5
SO71017,BC-R205,25459,20131117,20131124,20131129,9,1,9
SO71018,BK-T79Y-54,12125,20131117,20131124,20131129,2384,1,2384
SO71018,TI-T723,12125,20131117,20131124,20131129,29,1,29
SO71018,TT-T092,12125,20131117,20131124,20131129,5,1,5
SO71019,BK-T79U-54,24708,20131117,20131124,20131129,2384,1,2384
SO71019,HL-U509,24708,20131117,20131124,20131129,35,1,35
SO71020,BK-T79U-54,13135,20131117,20131124,20131129,2384,1,2384
SO71020,HL-U509,13135,20131117,20131124,20131129,35,1,35
SO71021,BK-R19B-48,27985,20131117,20131124,20131129,540,1,540
SO71022,BK-R79Y-48,19181,20131117,20131124,20131129,1701,1,1701
SO71022,HL-U509-R,19181,20131117,20131124,20131129,35,1,35
SO71023,SO-R809-M,13081,20131117,20131124,20131129,9,1,9
SO71023,BK-T79Y-46,13081,20131117,20131124,20131129,2384,1,2384
SO71024,BK-R79Y-40,26363,20131118,20131125,20131130,1701,1,1701
SO71024,HL-U509-B,26363,20131118,20131125,20131130,35,1,35
SO71024,CA-1098,26363,20131118,20131125,20131130,9,1,9
SO71025,FE-6654,19569,20131118,20131125,20131130,22,1,22
SO71025,SJ-0194-M,19569,20131118,20131125,20131130,54,1,54
SO71026,TT-M928,24896,20131118,20131125,20131130,5,1,5
SO71026,PK-7098,24896,20131118,20131125,20131130,2,1,2
SO71026,CL-9009,24896,20131118,20131125,20131130,8,1,8
SO71027,GL-H102-S,12361,20131118,20131125,20131130,24,1,24
SO71028,BK-M68S-46,19048,20131118,20131125,20131130,2320,1,2320
SO71028,PK-7098,19048,20131118,20131125,20131130,2,1,2
SO71029,BK-M68S-46,19058,20131118,20131125,20131130,2320,1,2320
SO71029,BC-M005,19058,20131118,20131125,20131130,10,1,10
SO71029,WB-H098,19058,20131118,20131125,20131130,5,1,5
SO71029,CL-9009,19058,20131118,20131125,20131130,8,1,8
SO71030,BK-M68S-38,12846,20131118,20131125,20131130,2320,1,2320
SO71030,BC-M005,12846,20131118,20131125,20131130,10,1,10
SO71030,WB-H098,12846,20131118,20131125,20131130,5,1,5
SO71030,SJ-0194-S,12846,20131118,20131125,20131130,54,1,54
SO71031,BK-M18S-40,19260,20131118,20131125,20131130,565,1,565
SO71031,TI-M267,19260,20131118,20131125,20131130,25,1,25
SO71031,PK-7098,19260,20131118,20131125,20131130,2,1,2
SO71032,BK-M18B-40,22680,20131118,20131125,20131130,540,1,540
SO71032,FE-6654,22680,20131118,20131125,20131130,22,1,22
SO71032,LJ-0192-M,22680,20131118,20131125,20131130,50,1,50
SO71032,CA-1098,22680,20131118,20131125,20131130,9,1,9
SO71033,TI-R628,28815,20131118,20131125,20131130,25,1,25
SO71033,TT-R982,28815,20131118,20131125,20131130,4,1,4
SO71033,PK-7098,28815,20131118,20131125,20131130,2,1,2
SO71034,TI-T723,27381,20131118,20131125,20131130,29,1,29
SO71034,TT-T092,27381,20131118,20131125,20131130,5,1,5
SO71034,HL-U509-R,27381,20131118,20131125,20131130,35,1,35
SO71035,TI-T723,26793,20131118,20131125,20131130,29,1,29
SO71035,TT-T092,26793,20131118,20131125,20131130,5,1,5
SO71035,HY-1023-70,26793,20131118,20131125,20131130,55,1,55
SO71036,TT-T092,11185,20131118,20131125,20131130,5,1,5
SO71036,HL-U509-R,11185,20131118,20131125,20131130,35,1,35
SO71037,TI-M267,25968,20131118,20131125,20131130,25,1,25
SO71038,TI-M267,26067,20131118,20131125,20131130,25,1,25
SO71038,TT-M928,26067,20131118,20131125,20131130,5,1,5
SO71038,HL-U509,26067,20131118,20131125,20131130,35,1,35
SO71039,TI-T723,26168,20131118,20131125,20131130,29,1,29
SO71039,PK-7098,26168,20131118,20131125,20131130,2,1,2
SO71040,TI-M602,23843,20131118,20131125,20131130,30,1,30
SO71040,SO-R809-L,23843,20131118,20131125,20131130,9,1,9
SO71041,BC-M005,20511,20131118,20131125,20131130,10,1,10
SO71041,WB-H098,20511,20131118,20131125,20131130,5,1,5
SO71042,WB-H098,18101,20131118,20131125,20131130,5,1,5
SO71042,HL-U509,18101,20131118,20131125,20131130,35,1,35
SO71042,GL-H102-L,18101,20131118,20131125,20131130,24,1,24
SO71043,WB-H098,19221,20131118,20131125,20131130,5,1,5
SO71043,HY-1023-70,19221,20131118,20131125,20131130,55,1,55
SO71044,WB-H098,25340,20131118,20131125,20131130,5,1,5
SO71045,WB-H098,16718,20131118,20131125,20131130,5,1,5
SO71045,SO-R809-L,16718,20131118,20131125,20131130,9,1,9
SO71046,FE-6654,13833,20131118,20131125,20131130,22,1,22
SO71046,HL-U509-R,13833,20131118,20131125,20131130,35,1,35
SO71046,LJ-0192-M,13833,20131118,20131125,20131130,50,1,50
SO71047,TI-M267,18048,20131118,20131125,20131130,25,1,25
SO71047,TT-M928,18048,20131118,20131125,20131130,5,1,5
SO71047,HL-U509-R,18048,20131118,20131125,20131130,35,1,35
SO71048,TI-R092,20727,20131118,20131125,20131130,21,1,21
SO71048,CA-1098,20727,20131118,20131125,20131130,9,1,9
SO71049,TI-R092,27833,20131118,20131125,20131130,21,1,21
SO71050,WB-H098,26387,20131118,20131125,20131130,5,1,5
SO71051,TT-R982,20953,20131118,20131125,20131130,4,1,4
SO71051,ST-1401,20953,20131118,20131125,20131130,159,1,159
SO71052,TT-T092,16264,20131118,20131125,20131130,5,1,5
SO71052,HL-U509-B,16264,20131118,20131125,20131130,35,1,35
SO71053,TI-T723,28461,20131118,20131125,20131130,29,1,29
SO71053,TT-T092,28461,20131118,20131125,20131130,5,1,5
SO71054,TT-T092,25471,20131118,20131125,20131130,5,1,5
SO71054,HL-U509-R,25471,20131118,20131125,20131130,35,1,35
SO71055,TI-M823,12955,20131118,20131125,20131130,35,1,35
SO71055,TT-M928,12955,20131118,20131125,20131130,5,1,5
SO71055,HL-U509-B,12955,20131118,20131125,20131130,35,1,35
SO71056,TI-M823,12044,20131118,20131125,20131130,35,1,35
SO71056,TT-M928,12044,20131118,20131125,20131130,5,1,5
SO71056,FE-6654,12044,20131118,20131125,20131130,22,1,22
SO71056,HL-U509-R,12044,20131118,20131125,20131130,35,1,35
SO71057,FE-6654,14327,20131118,20131125,20131130,22,1,22
SO71057,PK-7098,14327,20131118,20131125,20131130,2,1,2
SO71057,CL-9009,14327,20131118,20131125,20131130,8,1,8
SO71058,BK-M18B-44,16124,20131118,20131125,20131130,540,1,540
SO71058,BC-M005,16124,20131118,20131125,20131130,10,1,10
SO71058,WB-H098,16124,20131118,20131125,20131130,5,1,5
SO71058,HL-U509-B,16124,20131118,20131125,20131130,35,1,35
SO71058,GL-H102-S,16124,20131118,20131125,20131130,24,1,24
SO71059,BK-M68B-38,12423,20131118,20131125,20131130,2295,1,2295
SO71059,HL-U509-R,12423,20131118,20131125,20131130,35,1,35
SO71060,BK-M68S-46,13380,20131118,20131125,20131130,2320,1,2320
SO71060,FE-6654,13380,20131118,20131125,20131130,22,1,22
SO71060,HL-U509-B,13380,20131118,20131125,20131130,35,1,35
SO71061,BK-M68B-38,16968,20131118,20131125,20131130,2295,1,2295
SO71061,FE-6654,16968,20131118,20131125,20131130,22,1,22
SO71061,CA-1098,16968,20131118,20131125,20131130,9,1,9
SO71062,BK-M68B-38,17002,20131118,20131125,20131130,2295,1,2295
SO71062,FE-6654,17002,20131118,20131125,20131130,22,1,22
SO71062,BC-M005,17002,20131118,20131125,20131130,10,1,10
SO71062,WB-H098,17002,20131118,20131125,20131130,5,1,5
SO71063,BK-M68S-46,17013,20131118,20131125,20131130,2320,1,2320
SO71063,FE-6654,17013,20131118,20131125,20131130,22,1,22
SO71063,HL-U509-R,17013,20131118,20131125,20131130,35,1,35
SO71063,GL-H102-M,17013,20131118,20131125,20131130,24,1,24
SO71064,BK-M68B-38,13370,20131118,20131125,20131130,2295,1,2295
SO71064,TI-M823,13370,20131118,20131125,20131130,35,1,35
SO71065,BK-M68S-46,17268,20131118,20131125,20131130,2320,1,2320
SO71066,BK-M68B-38,17364,20131118,20131125,20131130,2295,1,2295
SO71066,FE-6654,17364,20131118,20131125,20131130,22,1,22
SO71066,HL-U509,17364,20131118,20131125,20131130,35,1,35
SO71067,BK-T18U-58,11242,20131118,20131125,20131130,742,1,742
SO71067,BC-R205,11242,20131118,20131125,20131130,9,1,9
SO71067,WB-H098,11242,20131118,20131125,20131130,5,1,5
SO71067,GL-H102-S,11242,20131118,20131125,20131130,24,1,24
SO71068,BK-T44U-50,13259,20131118,20131125,20131130,1215,1,1215
SO71069,BK-T44U-54,13553,20131118,20131125,20131130,1215,1,1215
SO71070,BK-T18U-62,15653,20131118,20131125,20131130,742,1,742
SO71070,HL-U509-B,15653,20131118,20131125,20131130,35,1,35
SO71071,BK-T79Y-54,11612,20131118,20131125,20131130,2384,1,2384
SO71071,HL-U509-R,11612,20131118,20131125,20131130,35,1,35
SO71072,BK-R64Y-38,18331,20131118,20131125,20131130,1120,1,1120
SO71072,SJ-0194-L,18331,20131118,20131125,20131130,54,1,54
SO71073,BK-M68S-38,15808,20131118,20131125,20131130,2320,1,2320
SO71073,HY-1023-70,15808,20131118,20131125,20131130,55,1,55
SO71074,BK-M68S-46,16155,20131118,20131125,20131130,2320,1,2320
SO71074,TI-M823,16155,20131118,20131125,20131130,35,1,35
SO71074,VE-C304-M,16155,20131118,20131125,20131130,64,1,64
SO71074,FE-6654,16155,20131118,20131125,20131130,22,1,22
SO71075,BK-M68S-42,15726,20131118,20131125,20131130,2320,1,2320
SO71075,FE-6654,15726,20131118,20131125,20131130,22,1,22
SO71075,PK-7098,15726,20131118,20131125,20131130,2,1,2
SO71076,BK-M68B-38,15754,20131118,20131125,20131130,2295,1,2295
SO71076,WB-H098,15754,20131118,20131125,20131130,5,1,5
SO71076,BC-M005,15754,20131118,20131125,20131130,10,1,10
SO71076,HL-U509-R,15754,20131118,20131125,20131130,35,1,35
SO71077,BK-T18Y-62,11089,20131118,20131125,20131130,742,1,742
SO71077,HL-U509-B,11089,20131118,20131125,20131130,35,1,35
SO71077,LJ-0192-S,11089,20131118,20131125,20131130,50,1,50
SO71077,SO-R809-L,11089,20131118,20131125,20131130,9,1,9
SO71078,BK-T44U-54,26276,20131118,20131125,20131130,1215,1,1215
SO71078,HL-U509-R,26276,20131118,20131125,20131130,35,1,35
SO71078,SJ-0194-S,26276,20131118,20131125,20131130,54,1,54
SO71078,CA-1098,26276,20131118,20131125,20131130,9,1,9
SO71079,BK-T18Y-58,26634,20131118,20131125,20131130,742,1,742
SO71079,TI-T723,26634,20131118,20131125,20131130,29,1,29
SO71079,TT-T092,26634,20131118,20131125,20131130,5,1,5
SO71079,BC-R205,26634,20131118,20131125,20131130,9,1,9
SO71079,WB-H098,26634,20131118,20131125,20131130,5,1,5
SO71079,HL-U509-B,26634,20131118,20131125,20131130,35,1,35
SO71080,BK-T79Y-60,22881,20131118,20131125,20131130,2384,1,2384
SO71080,HL-U509-R,22881,20131118,20131125,20131130,35,1,35
SO71081,BK-T79U-60,28067,20131118,20131125,20131130,2384,1,2384
SO71081,HL-U509-B,28067,20131118,20131125,20131130,35,1,35
SO71082,BK-R19B-52,23589,20131118,20131125,20131130,540,1,540
SO71082,BC-R205,23589,20131118,20131125,20131130,9,1,9
SO71082,WB-H098,23589,20131118,20131125,20131130,5,1,5
SO71082,HL-U509-R,23589,20131118,20131125,20131130,35,1,35
SO71083,BK-R64Y-48,20468,20131118,20131125,20131130,1120,1,1120
SO71084,BK-R79Y-48,18790,20131118,20131125,20131130,1701,1,1701
SO71084,TI-R628,18790,20131118,20131125,20131130,25,1,25
SO71084,PK-7098,18790,20131118,20131125,20131130,2,1,2
SO71085,BK-R64Y-48,25480,20131118,20131125,20131130,1120,1,1120
SO71086,BK-R64Y-44,28702,20131118,20131125,20131130,1120,1,1120
SO71086,TT-R982,28702,20131118,20131125,20131130,4,1,4
SO71086,TI-R628,28702,20131118,20131125,20131130,25,1,25
SO71086,HL-U509-B,28702,20131118,20131125,20131130,35,1,35
SO71086,CA-1098,28702,20131118,20131125,20131130,9,1,9
SO71087,BK-R19B-44,13556,20131118,20131125,20131130,540,1,540
SO71087,BC-R205,13556,20131118,20131125,20131130,9,1,9
SO71087,WB-H098,13556,20131118,20131125,20131130,5,1,5
SO71087,HL-U509,13556,20131118,20131125,20131130,35,1,35
SO71088,BK-R19B-48,28387,20131118,20131125,20131130,540,1,540
SO71088,HL-U509-R,28387,20131118,20131125,20131130,35,1,35
SO71088,CA-1098,28387,20131118,20131125,20131130,9,1,9
SO71089,BK-R19B-44,13579,20131118,20131125,20131130,540,1,540
SO71089,TT-R982,13579,20131118,20131125,20131130,4,1,4
SO71089,TI-R092,13579,20131118,20131125,20131130,21,1,21
SO71089,HL-U509,13579,20131118,20131125,20131130,35,1,35
SO71090,BK-R19B-44,24010,20131118,20131125,20131130,540,1,540
SO71090,TI-R092,24010,20131118,20131125,20131130,21,1,21
SO71090,TT-R982,24010,20131118,20131125,20131130,4,1,4
SO71091,BK-R79Y-48,25660,20131118,20131125,20131130,1701,1,1701
SO71091,HL-U509-R,25660,20131118,20131125,20131130,35,1,35
SO71092,BK-T79U-60,13090,20131118,20131125,20131130,2384,1,2384
SO71092,HL-U509-R,13090,20131118,20131125,20131130,35,1,35
SO71093,TI-M267,13141,20131119,20131126,20131201,25,1,25
SO71093,PK-7098,13141,20131119,20131126,20131201,2,1,2
SO71094,TT-M928,11760,20131119,20131126,20131201,5,1,5
SO71094,TI-M267,11760,20131119,20131126,20131201,25,1,25
SO71094,HL-U509-R,11760,20131119,20131126,20131201,35,1,35
SO71094,SJ-0194-X,11760,20131119,20131126,20131201,54,1,54
SO71094,CA-1098,11760,20131119,20131126,20131201,9,1,9
SO71095,TT-R982,15803,20131119,20131126,20131201,4,1,4
SO71095,TI-R628,15803,20131119,20131126,20131201,25,1,25
SO71095,PK-7098,15803,20131119,20131126,20131201,2,1,2
SO71096,TI-M602,16178,20131119,20131126,20131201,30,1,30
SO71096,TT-M928,16178,20131119,20131126,20131201,5,1,5
SO71096,HL-U509,16178,20131119,20131126,20131201,35,1,35
SO71097,TI-R628,15020,20131119,20131126,20131201,25,1,25
SO71097,TT-R982,15020,20131119,20131126,20131201,4,1,4
SO71097,PK-7098,15020,20131119,20131126,20131201,2,1,2
SO71098,TI-M823,19667,20131119,20131126,20131201,35,1,35
SO71098,TT-M928,19667,20131119,20131126,20131201,5,1,5
SO71098,FE-6654,19667,20131119,20131126,20131201,22,1,22
SO71098,HL-U509-R,19667,20131119,20131126,20131201,35,1,35
SO71098,SJ-0194-L,19667,20131119,20131126,20131201,54,1,54
SO71099,ST-1401,13116,20131119,20131126,20131201,159,1,159
SO71100,GL-H102-M,12352,20131119,20131126,20131201,24,1,24
SO71101,BK-M68S-46,12858,20131119,20131126,20131201,2320,1,2320
SO71101,PK-7098,12858,20131119,20131126,20131201,2,1,2
SO71102,BK-M68B-42,20573,20131119,20131126,20131201,2295,1,2295
SO71102,RA-H123,20573,20131119,20131126,20131201,120,1,120
SO71103,BK-M68S-46,14847,20131119,20131126,20131201,2320,1,2320
SO71103,BC-M005,14847,20131119,20131126,20131201,10,1,10
SO71103,WB-H098,14847,20131119,20131126,20131201,5,1,5
SO71103,HL-U509-R,14847,20131119,20131126,20131201,35,1,35
SO71104,BK-M68B-46,18005,20131119,20131126,20131201,2295,1,2295
SO71104,BC-M005,18005,20131119,20131126,20131201,10,1,10
SO71104,WB-H098,18005,20131119,20131126,20131201,5,1,5
SO71104,VE-C304-M,18005,20131119,20131126,20131201,64,1,64
SO71105,PK-7098,11330,20131119,20131126,20131201,2,1,2
SO71106,PK-7098,27992,20131119,20131126,20131201,2,1,2
SO71107,PK-7098,11185,20131119,20131126,20131201,2,1,2
SO71108,TT-T092,28263,20131119,20131126,20131201,5,1,5
SO71108,HL-U509-R,28263,20131119,20131126,20131201,35,1,35
SO71109,TI-R628,29018,20131119,20131126,20131201,25,1,25
SO71109,TT-R982,29018,20131119,20131126,20131201,4,1,4
SO71109,HL-U509-R,29018,20131119,20131126,20131201,35,1,35
SO71110,TI-T723,26169,20131119,20131126,20131201,29,1,29
SO71110,TT-T092,26169,20131119,20131126,20131201,5,1,5
SO71110,PK-7098,26169,20131119,20131126,20131201,2,1,2
SO71111,TI-R982,25766,20131119,20131126,20131201,33,1,33
SO71112,TI-R982,25039,20131119,20131126,20131201,33,1,33
SO71113,TI-R982,24636,20131119,20131126,20131201,33,1,33
SO71114,TI-R982,24428,20131119,20131126,20131201,33,1,33
SO71114,RA-H123,24428,20131119,20131126,20131201,120,1,120
SO71115,TT-R982,24631,20131119,20131126,20131201,4,1,4
SO71115,TI-R982,24631,20131119,20131126,20131201,33,1,33
SO71115,HL-U509,24631,20131119,20131126,20131201,35,1,35
SO71115,LJ-0192-M,24631,20131119,20131126,20131201,50,1,50
SO71115,GL-H102-L,24631,20131119,20131126,20131201,24,1,24
SO71116,TT-M928,11640,20131119,20131126,20131201,5,1,5
SO71116,TI-M602,11640,20131119,20131126,20131201,30,1,30
SO71116,HL-U509,11640,20131119,20131126,20131201,35,1,35
SO71116,GL-H102-M,11640,20131119,20131126,20131201,24,1,24
SO71117,WB-H098,14586,20131119,20131126,20131201,5,1,5
SO71117,BC-M005,14586,20131119,20131126,20131201,10,1,10
SO71117,HY-1023-70,14586,20131119,20131126,20131201,55,1,55
SO71118,BC-M005,11833,20131119,20131126,20131201,10,1,10
SO71119,WB-H098,20079,20131119,20131126,20131201,5,1,5
SO71120,TT-R982,22565,20131119,20131126,20131201,4,1,4
SO71120,PK-7098,22565,20131119,20131126,20131201,2,1,2
SO71121,TI-M823,11214,20131119,20131126,20131201,35,1,35
SO71121,TT-M928,11214,20131119,20131126,20131201,5,1,5
SO71121,RA-H123,11214,20131119,20131126,20131201,120,1,120
SO71122,FE-6654,12900,20131119,20131126,20131201,22,1,22
SO71123,FE-6654,15866,20131119,20131126,20131201,22,1,22
SO71123,HL-U509,15866,20131119,20131126,20131201,35,1,35
SO71124,BK-M18B-48,19897,20131119,20131126,20131201,540,1,540
SO71124,FE-6654,19897,20131119,20131126,20131201,22,1,22
SO71124,HL-U509-R,19897,20131119,20131126,20131201,35,1,35
SO71125,BK-M68S-42,17563,20131119,20131126,20131201,2320,1,2320
SO71125,WB-H098,17563,20131119,20131126,20131201,5,1,5
SO71125,BC-M005,17563,20131119,20131126,20131201,10,1,10
SO71125,HY-1023-70,17563,20131119,20131126,20131201,55,1,55
SO71125,CL-9009,17563,20131119,20131126,20131201,8,1,8
